time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-05-05 16:45:07.872479,31.26,100727.15,91.95,49.89,-5.31,5.59,5.93,0.08,-0.10,-0.08,1593,-1
2021-05-05 16:45:08.352428,31.28,100728.05,90.82,49.82,-5.77,5.84,5.67,0.18,-0.00,-0.09,1745,-1
2021-05-05 16:45:08.832535,31.31,100729.96,90.76,49.66,-5.58,6.24,5.28,0.15,-0.13,-0.11,478,-1
2021-05-05 16:45:09.312442,31.32,100730.53,91.16,49.61,-5.49,6.41,5.06,0.10,-0.06,-0.07,130,-1
2021-05-05 16:45:09.792423,31.32,100727.23,91.58,49.89,-5.73,6.37,5.05,-0.02,-0.05,-0.00,268,-1
2021-05-05 16:45:10.272321,31.27,100726.64,91.52,49.94,-5.45,6.57,5.25,-0.08,-0.02,0.01,232,-1
2021-05-05 16:45:10.752306,31.20,100727.77,89.12,49.95,-5.68,6.46,5.23,0.17,-0.13,-0.09,965,-1
2021-05-05 16:45:11.232358,31.17,100723.83,84.54,50.17,-5.42,6.73,5.13,0.13,-0.09,-0.05,3007,-1
2021-05-05 16:45:11.712074,31.23,100725.06,81.95,50.07,-5.37,6.60,5.15,0.01,-0.03,-0.07,780,-1
2021-05-05 16:45:12.193033,31.25,100725.99,82.08,49.99,-5.52,6.54,5.18,0.04,-0.06,-0.07,99,-1
2021-05-05 16:45:12.672411,31.25,100725.80,82.89,50.01,-5.43,6.50,5.13,0.06,-0.02,-0.09,3320,-1
2021-05-05 16:45:13.151975,31.27,100724.80,83.80,50.09,-5.56,6.35,5.24,0.11,-0.11,-0.10,2015,-1
2021-05-05 16:45:13.632366,31.30,100729.73,85.06,49.68,-5.52,6.51,4.98,0.09,-0.04,-0.07,356,-1
2021-05-05 16:45:14.112527,31.29,100727.09,86.44,49.90,-5.57,6.47,4.74,0.06,-0.12,-0.09,383,-1
2021-05-05 16:45:14.592422,31.23,100722.92,84.90,50.25,-5.57,6.48,4.88,0.06,-0.14,-0.09,488,-1
2021-05-05 16:45:15.072566,31.22,100723.11,80.29,50.23,-5.53,6.40,5.03,0.05,-0.11,-0.09,1731,-1
2021-05-05 16:45:15.552546,31.27,100725.05,77.09,50.07,-5.46,6.37,5.14,0.06,-0.09,-0.08,595,-1
2021-05-05 16:45:16.032628,31.28,100727.54,77.19,49.86,-5.47,6.31,5.15,0.05,-0.08,-0.08,239,-1
2021-05-05 16:45:16.512560,31.28,100729.74,78.51,49.68,-5.52,6.31,5.12,0.07,-0.07,-0.07,160,-1
2021-05-05 16:45:16.992444,31.28,100726.95,79.69,49.91,-5.50,6.44,5.14,0.08,-0.10,-0.09,280,-1
2021-05-05 16:45:17.472468,31.28,100726.30,80.64,49.97,-5.46,6.35,5.17,0.07,-0.09,-0.08,162,-1
2021-05-05 16:45:17.952613,31.26,100724.16,81.55,50.15,-5.48,6.53,4.95,0.17,-0.12,-0.09,237,-1
2021-05-05 16:45:18.432681,31.21,100726.02,79.63,49.99,-5.28,6.56,4.79,0.13,-0.07,-0.08,640,-1
2021-05-05 16:45:18.912596,31.23,100723.93,75.84,50.16,-4.98,6.39,5.03,0.01,0.07,0.12,8159,-1
2021-05-05 16:45:19.392475,31.25,100722.49,74.13,50.28,-5.52,6.63,4.81,0.05,-0.09,-0.13,2911,-1
2021-05-05 16:45:19.873020,31.29,100729.03,75.31,49.74,-5.35,6.67,4.89,0.12,-0.12,-0.02,36291,-1
2021-05-05 16:45:20.352661,31.36,100726.03,77.51,49.99,-5.20,6.78,4.72,0.14,-0.10,0.05,21722,-1
2021-05-05 16:45:20.832813,31.49,100730.31,80.08,49.63,-5.56,7.04,4.20,0.03,-0.08,0.01,8441,-1
2021-05-05 16:45:21.312628,31.49,100727.34,82.68,49.88,-5.44,6.96,4.83,0.00,-0.11,-0.03,9001,-1
2021-05-05 16:45:21.792910,31.79,100720.36,85.03,50.46,-5.67,6.70,4.92,0.09,-0.12,-0.02,1556,-1
