time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-09 17:43:55.077686,32.52,101181.15,82.76,11.98,5.57,0.73,7.69,0.28,-0.02,0.06,237,-1
2021-04-09 17:43:55.557692,32.46,101178.02,80.45,12.24,5.96,1.37,7.36,0.78,-0.06,0.38,611,-1
2021-04-09 17:43:56.037788,32.53,101183.81,75.96,11.76,5.09,1.02,9.17,-0.11,0.18,-0.04,919,-1
2021-04-09 17:43:56.517755,32.73,101188.47,74.64,11.37,5.30,0.96,9.38,-0.19,-0.09,0.00,831,-1
2021-04-09 17:43:56.997706,32.87,101190.33,76.63,11.22,5.35,0.93,8.02,-0.17,-0.27,-0.30,675,-1
2021-04-09 17:43:57.477717,32.87,101184.73,79.25,11.68,7.05,-0.38,6.54,-0.30,-0.06,-0.08,214,-1
2021-04-09 17:43:57.957756,32.52,101180.98,80.55,12.00,6.62,-0.41,7.43,0.44,-0.03,0.11,146,-1
2021-04-09 17:43:58.438123,32.52,101180.48,78.74,12.04,6.48,0.63,7.76,0.29,-0.03,0.04,1060,-1
2021-04-09 17:43:58.917700,32.67,101180.72,77.03,12.02,6.35,0.72,7.99,0.02,0.16,-0.08,585,-1
2021-04-09 17:43:59.397699,32.77,101186.05,77.81,11.58,6.31,0.25,7.98,-0.10,0.05,0.19,309,-1
2021-04-09 17:43:59.877697,32.83,101185.15,79.53,11.65,6.31,-0.50,7.54,0.12,-0.01,-0.03,270,-1
2021-04-09 17:44:00.357749,32.68,101177.91,80.00,12.25,6.49,0.20,7.53,0.13,-0.06,-0.02,336,-1
