time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-10 11:46:41.077693,29.68,101603.45,96.94,-23.16,-7.59,-3.33,6.15,-0.03,0.16,0.06,837,-1
2021-04-10 11:46:41.558084,29.66,101602.61,96.93,-23.09,-7.71,-2.89,6.07,-0.03,0.04,0.18,681,-1
2021-04-10 11:46:42.038473,29.66,101581.28,96.95,-21.32,-7.70,-2.64,6.03,0.04,0.11,0.09,505,-1
2021-04-10 11:46:42.518176,29.54,101574.70,96.94,-20.77,-7.66,-2.75,5.81,-0.01,0.13,-0.05,3534,-1
2021-04-10 11:46:42.998239,29.35,101546.33,96.92,-18.41,-7.65,-3.00,5.65,-0.02,0.09,0.08,2909,-1
2021-04-10 11:46:43.477699,29.16,101618.27,96.91,-24.39,-8.15,-2.73,5.87,-0.09,0.15,0.05,39043,-1
2021-04-10 11:46:43.958114,29.48,101598.58,96.95,-22.75,-7.68,-2.91,6.04,-0.08,0.11,0.03,13003,-1
2021-04-10 11:46:44.438096,29.57,101609.36,96.98,-23.65,-7.67,-3.24,6.01,-0.01,0.11,0.02,610,-1
2021-04-10 11:46:44.918183,29.62,101604.44,97.00,-23.24,-7.66,-3.26,6.03,-0.01,0.11,0.02,650,-1
2021-04-10 11:46:45.398146,29.65,101604.39,97.01,-23.26,-7.54,-3.25,6.13,-0.04,0.12,0.08,458,-1
2021-04-10 11:46:45.878198,29.70,101600.39,97.02,-22.90,-7.48,-3.84,5.99,0.04,0.14,0.03,469,-1
2021-04-10 11:46:46.357507,29.72,101606.45,97.05,-23.41,-7.83,-2.98,6.01,-0.21,-0.01,0.26,27767,-1
2021-04-10 11:46:46.838197,29.78,101636.05,97.04,-25.87,-8.19,-2.52,6.10,-0.26,0.19,0.00,13126,-1
2021-04-10 11:46:47.318763,30.55,101620.41,97.11,-24.57,-7.57,-3.51,5.72,-0.15,0.08,0.10,35320,-1
2021-04-10 11:46:47.798181,30.42,101627.09,97.11,-25.12,-7.37,-3.42,6.46,0.00,0.05,0.12,37478,-1
2021-04-10 11:46:48.278174,30.50,101590.70,97.12,-22.10,-7.19,-2.98,6.82,-0.05,0.10,0.05,1751,-1
2021-04-10 11:46:48.758090,30.34,101461.22,97.09,-11.33,-7.13,-3.07,6.30,0.01,0.10,0.07,900,-1
2021-04-10 11:46:49.238177,29.77,101532.18,97.00,-17.23,-7.17,-3.02,6.28,-0.03,0.11,0.05,526,-1
2021-04-10 11:46:49.719417,29.58,101545.45,96.98,-18.34,-7.23,-3.11,6.11,0.00,0.13,0.03,682,-1
2021-04-10 11:46:50.198112,29.36,101566.48,96.89,-20.08,-7.17,-3.06,6.05,0.00,0.11,0.02,582,-1
2021-04-10 11:46:50.678298,29.26,101610.52,96.92,-23.74,-7.13,-3.14,6.39,-0.00,0.09,0.01,329,-1
2021-04-10 11:46:51.158700,29.36,101604.27,96.92,-23.23,-7.12,-3.32,6.31,-0.03,0.09,0.04,12138,-1
2021-04-10 11:46:51.638122,29.45,101604.23,96.96,-23.22,-7.26,-3.19,6.96,0.03,0.18,-0.02,37689,-1
2021-04-10 11:46:52.118138,29.78,101633.50,97.00,-25.65,-7.02,-3.49,6.64,-0.62,0.14,0.04,19026,-1
2021-04-10 11:46:52.598218,29.77,101631.66,97.00,-25.50,-7.05,-3.49,6.55,0.12,0.14,-0.15,614,-1
2021-04-10 11:46:53.078197,29.80,101625.67,97.03,-25.00,-7.10,-3.70,6.50,-0.04,0.04,0.02,453,-1
2021-04-10 11:46:53.558039,29.85,101598.19,97.08,-22.72,-7.15,-3.80,6.43,-0.01,0.04,0.03,238,-1
2021-04-10 11:46:54.038099,29.96,101604.23,97.07,-23.22,-7.06,-3.98,6.38,0.02,0.16,-0.03,235,-1
2021-04-10 11:46:54.518453,29.97,101601.95,97.09,-23.03,-6.91,-3.86,6.64,-0.01,0.08,0.06,2102,-1
2021-04-10 11:46:54.998090,29.95,101485.01,97.09,-13.31,-7.03,-3.84,6.08,-0.00,0.08,0.07,5620,-1
2021-04-10 11:46:55.478130,29.51,101613.23,97.08,-23.97,-6.81,-3.73,6.26,-0.08,0.15,0.14,38913,-1
2021-04-10 11:46:55.958147,29.76,101604.56,97.09,-23.25,-6.99,-3.54,6.57,0.00,0.06,0.07,38587,-1
2021-04-10 11:46:56.438090,30.00,101601.61,97.11,-23.00,-7.05,-3.59,6.64,-0.06,0.13,-0.01,38527,-1
2021-04-10 11:46:56.918126,30.04,101623.16,97.16,-24.79,-6.91,-3.72,7.05,-0.01,0.06,0.03,38305,-1
2021-04-10 11:46:57.398208,30.44,101625.31,97.19,-24.97,-7.02,-3.68,6.94,-0.04,0.21,0.14,38240,-1
2021-04-10 11:46:57.878320,30.47,101622.41,97.23,-24.73,-7.23,-3.75,6.74,-0.12,0.07,0.11,36298,-1
2021-04-10 11:46:58.357518,30.52,101610.34,97.21,-23.73,-7.25,-3.73,6.41,0.06,0.08,-0.08,35449,-1
2021-04-10 11:46:58.838064,30.47,101647.71,97.24,-26.83,-6.52,-3.92,7.67,0.41,0.19,0.03,38285,-1
2021-04-10 11:46:59.318281,30.61,101630.48,97.22,-25.40,-6.81,-3.81,6.69,-0.06,0.12,0.07,28166,-1
2021-04-10 11:46:59.798399,30.71,101600.14,97.22,-22.88,-6.73,-4.14,6.72,-0.03,0.12,0.04,4842,-1
2021-04-10 11:47:00.278047,30.36,101347.52,97.17,-1.87,-6.77,-3.68,6.32,-0.19,0.11,0.10,36755,-1
2021-04-10 11:47:00.758398,29.99,101607.11,97.09,-23.46,-6.75,-3.69,6.81,0.10,0.10,0.04,15182,-1
2021-04-10 11:47:01.238104,29.94,101448.01,97.15,-10.24,-6.85,-3.71,6.26,-0.01,0.10,0.06,1391,-1
2021-04-10 11:47:01.718016,29.50,101606.52,97.04,-23.41,-6.70,-3.65,6.37,-0.02,0.07,0.04,34082,-1
2021-04-10 11:47:02.197829,29.46,101626.61,97.04,-25.08,-6.72,-3.96,6.82,-0.01,0.10,-0.01,38097,-1
2021-04-10 11:47:02.678813,29.75,101626.00,97.07,-25.03,-6.87,-3.39,6.66,0.07,0.04,-0.02,31997,-1
2021-04-10 11:47:03.158075,29.93,101607.52,97.12,-23.49,-6.91,-3.60,6.39,-0.08,0.14,0.10,18360,-1
2021-04-10 11:47:03.638100,30.00,101601.27,97.14,-22.98,-6.99,-3.62,6.74,-0.07,0.11,-0.01,8146,-1
2021-04-10 11:47:04.117931,30.48,101623.02,97.20,-24.78,-6.86,-3.69,6.86,-0.06,0.04,0.09,559,-1
2021-04-10 11:47:04.597568,30.55,101612.45,97.25,-23.91,-6.72,-3.59,6.33,-0.04,0.15,-0.03,38238,-1
2021-04-10 11:47:05.078817,30.41,101606.74,97.22,-23.43,-7.24,-3.73,7.39,0.09,0.00,0.04,38001,-1
2021-04-10 11:47:05.557825,30.62,101622.20,97.29,-24.71,-6.80,-3.81,6.83,-0.08,0.05,0.07,10027,-1
2021-04-10 11:47:06.038215,30.90,101606.81,97.31,-23.44,-6.80,-3.64,6.84,-0.05,0.04,0.07,267,-1
2021-04-10 11:47:06.517697,30.68,101601.15,97.27,-22.97,-6.60,-3.83,6.82,-0.02,0.08,0.04,415,-1
2021-04-10 11:47:06.998048,30.52,101514.75,97.24,-15.79,-6.71,-3.90,6.49,0.04,0.12,0.02,1852,-1
2021-04-10 11:47:07.478291,30.15,101616.78,97.18,-24.26,-6.69,-4.07,5.49,-0.98,-0.38,0.80,16274,-1
2021-04-10 11:47:07.958479,30.02,101628.22,97.21,-25.21,-5.54,-4.62,7.49,0.13,-0.08,-0.05,32420,-1
2021-04-10 11:47:08.438062,30.26,101622.77,97.20,-24.76,-5.28,-4.27,7.93,0.01,0.01,0.08,37094,-1
2021-04-10 11:47:08.918056,30.32,101623.28,97.25,-24.80,-4.98,-4.33,8.04,0.04,0.08,-0.02,35125,-1
2021-04-10 11:47:09.398040,30.38,101621.16,97.25,-24.63,-5.03,-4.24,8.04,0.03,0.07,-0.02,37889,-1
2021-04-10 11:47:09.878348,30.50,101618.84,97.28,-24.44,-5.12,-4.35,8.13,0.08,0.10,-0.01,30842,-1
2021-04-10 11:47:10.357243,30.59,101625.55,97.29,-24.99,-4.86,-4.28,8.10,-0.03,0.10,0.01,28530,-1
2021-04-10 11:47:10.838025,30.63,101378.52,97.28,-4.46,-5.07,-4.66,8.31,-0.14,0.45,0.06,9593,-1
2021-04-10 11:47:11.317311,30.02,101645.84,97.20,-26.68,-7.47,-4.03,4.19,0.78,0.87,-0.05,39651,-1
2021-04-10 11:47:11.798019,30.01,101620.39,97.25,-24.56,-8.12,-2.92,5.06,0.35,-0.40,0.18,40565,-1
2021-04-10 11:47:12.277957,30.28,101625.67,97.26,-25.00,-7.29,-1.16,7.46,0.38,0.03,0.06,39908,-1
2021-04-10 11:47:12.757999,30.87,101639.93,97.37,-26.19,-8.18,-1.90,6.35,-0.60,0.23,-0.05,40495,-1
2021-04-10 11:47:13.238148,31.09,101634.78,97.41,-25.76,-7.62,-2.25,6.78,-0.01,0.04,-0.03,39226,-1
2021-04-10 11:47:13.718575,31.25,101595.73,97.40,-22.52,-7.48,-3.21,6.45,0.02,-0.01,-0.21,556,-1
2021-04-10 11:47:14.198007,31.00,101552.62,97.36,-18.93,-7.17,-3.56,7.06,0.38,-0.27,-0.08,2921,-1
2021-04-10 11:47:14.677913,30.55,101510.44,97.33,-15.43,-7.26,-3.10,6.61,0.16,0.04,0.04,38366,-1
2021-04-10 11:47:15.158004,30.50,101623.12,97.30,-24.79,-6.47,-3.21,6.99,-0.01,0.07,0.07,38585,-1
2021-04-10 11:47:15.638350,30.72,101629.17,97.30,-25.29,-6.61,-3.29,6.83,-0.01,0.06,-0.02,38273,-1
2021-04-10 11:47:16.118001,30.71,101622.50,97.30,-24.74,-6.70,-3.53,6.95,0.01,0.06,-0.01,2369,-1
2021-04-10 11:47:16.597996,30.70,101593.19,97.32,-22.30,-6.67,-3.55,6.75,0.04,0.12,-0.01,5149,-1
2021-04-10 11:47:17.077989,30.40,101586.84,97.26,-21.78,-6.80,-3.59,6.40,-0.07,0.13,0.11,38347,-1
