time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-16 16:40:12.947319,30.77,101382.66,88.40,-4.80,-9.79,-0.89,1.88,0.07,0.02,0.04,3947,-1
2021-04-16 16:40:13.427213,30.80,101195.55,86.35,10.78,-9.85,-0.74,1.59,0.13,0.09,-0.04,36827,-1
2021-04-16 16:40:13.907326,30.77,101386.50,84.46,-5.12,-10.03,-0.87,1.43,-0.17,0.07,-0.01,37978,-1
2021-04-16 16:40:14.387326,30.81,101387.87,82.80,-5.23,-9.62,-1.10,2.47,-0.03,0.09,0.03,38525,-1
2021-04-16 16:40:14.867316,30.82,101393.42,82.71,-5.69,-9.89,-1.05,1.97,0.00,0.04,0.04,1542,-1
2021-04-16 16:40:15.347244,30.95,101389.22,83.69,-5.34,-9.82,-1.06,1.92,0.01,0.05,0.03,3650,-1
2021-04-16 16:40:15.826747,30.99,101210.39,85.43,9.55,-9.84,-0.98,1.75,-0.01,0.09,-0.02,1384,-1
2021-04-16 16:40:16.307317,30.70,101234.36,86.48,7.55,-9.77,-0.66,1.68,0.09,0.04,-0.05,36808,-1
2021-04-16 16:40:16.787358,30.74,101385.75,84.30,-5.06,-9.75,-1.02,1.62,0.23,-0.01,-0.00,37107,-1
2021-04-16 16:40:17.267310,30.76,101390.30,82.23,-5.44,-9.73,-0.66,2.17,-0.31,-0.15,0.01,18170,-1
2021-04-16 16:40:17.747105,30.89,101387.41,81.63,-5.19,-9.42,-0.89,3.72,0.36,-0.43,-0.20,2477,-1
2021-04-16 16:40:18.227284,31.20,101387.16,83.15,-5.17,-9.10,-0.67,5.16,-0.33,-0.26,0.34,3933,-1
2021-04-16 16:40:18.707341,31.34,101213.75,85.29,9.27,-8.71,-0.98,5.22,-0.33,0.08,0.28,1418,-1
2021-04-16 16:40:19.187376,30.84,101215.65,87.17,9.11,-8.56,-0.10,5.05,-0.14,0.05,0.02,1475,-1
2021-04-16 16:40:19.667347,30.71,101236.18,87.28,7.40,-8.62,-0.49,4.02,-0.13,0.01,-0.16,5633,-1
2021-04-16 16:40:20.147395,30.78,101400.80,83.76,-6.31,-8.85,-1.38,4.92,0.11,-0.13,-0.08,2979,-1
2021-04-16 16:40:20.627347,31.09,101393.16,81.79,-5.67,-8.53,-0.50,6.08,0.19,-0.03,-0.04,1832,-1
2021-04-16 16:40:21.107379,31.37,101387.11,83.17,-5.17,-8.68,-1.04,5.27,-0.02,0.09,0.05,913,-1
2021-04-16 16:40:21.587348,31.47,101282.83,85.37,3.51,-8.76,-0.83,5.12,0.03,0.08,0.06,1106,-1
2021-04-16 16:40:22.067302,31.05,101230.46,87.21,7.87,-8.82,-0.67,4.91,-0.02,0.14,0.04,1173,-1
2021-04-16 16:40:22.547345,30.79,101241.57,87.95,6.95,-8.90,-0.37,4.58,0.05,0.05,0.03,1587,-1
2021-04-16 16:40:23.026624,30.85,101394.06,85.15,-5.75,-8.98,-0.78,4.44,0.09,-0.02,-0.11,717,-1
2021-04-16 16:40:23.506743,31.04,101390.81,82.12,-5.48,-9.10,-0.47,4.45,0.06,-0.07,0.03,1176,-1
2021-04-16 16:40:23.987470,31.22,101393.66,82.53,-5.71,-8.90,-0.97,4.90,0.07,-0.01,0.01,1334,-1
2021-04-16 16:40:24.467490,31.41,101391.48,84.48,-5.53,-8.69,-0.93,5.35,0.01,0.05,-0.11,2580,-1
2021-04-16 16:40:24.947432,31.28,101244.72,86.46,6.69,-8.54,-0.95,5.41,0.04,0.09,0.01,960,-1
2021-04-16 16:40:25.427398,30.92,101224.85,87.60,8.45,-8.63,-1.25,5.10,0.04,0.05,0.01,927,-1
2021-04-16 16:40:25.907391,30.92,101242.72,85.41,6.85,-8.53,-0.70,4.88,0.17,-0.05,-0.06,2026,-1
2021-04-16 16:40:26.386747,30.96,101387.48,80.50,-5.20,-8.76,-1.12,5.14,0.06,-0.02,-0.03,1594,-1
2021-04-16 16:40:26.866972,31.15,101386.23,78.31,-5.68,-8.68,-0.74,5.48,0.10,0.00,-0.01,1201,-1
2021-04-16 16:40:27.346671,31.43,101392.52,79.95,-5.62,-8.76,-0.88,5.42,0.07,0.05,0.02,609,-1
2021-04-16 16:40:27.830401,31.54,101391.52,82.53,-5.54,-8.66,-0.68,5.33,0.01,0.05,0.07,868,-1
2021-04-16 16:40:28.306743,31.59,101304.12,84.97,1.74,-8.69,-0.68,5.10,-0.04,0.06,0.04,785,-1
2021-04-16 16:40:28.787384,31.20,101260.23,86.97,5.39,-8.63,-0.71,4.96,-0.01,0.08,-0.03,1034,-1
2021-04-16 16:40:29.267391,30.95,101289.54,88.05,2.95,-8.82,-0.82,4.75,0.01,0.01,-0.01,1633,-1
2021-04-16 16:40:29.746927,31.05,101388.80,86.19,-5.31,-8.73,-0.56,5.21,0.09,0.03,0.02,1454,-1
2021-04-16 16:40:30.227734,31.33,101391.32,85.23,-5.52,-8.81,-0.76,5.36,0.14,0.02,0.08,910,-1
2021-04-16 16:40:30.709484,31.54,101394.41,86.45,-5.78,-8.90,-1.13,5.32,-0.07,0.06,-0.05,2101,-1
2021-04-16 16:40:31.187661,31.56,101257.88,88.07,5.59,-8.82,-1.05,5.03,0.09,0.02,0.00,944,-1
2021-04-16 16:40:31.667639,31.11,101250.27,89.25,6.22,-8.78,-1.17,4.91,-0.02,0.04,-0.03,818,-1
2021-04-16 16:40:32.148024,31.10,101392.31,87.82,-5.60,-8.80,-0.95,5.03,0.05,-0.03,-0.01,726,-1
2021-04-16 16:40:32.627385,31.32,101393.22,85.34,-5.68,-8.81,-0.74,5.32,0.04,0.01,0.04,1129,-1
2021-04-16 16:40:33.107618,31.55,101391.39,85.90,-5.53,-8.76,-0.90,5.33,0.06,0.06,0.07,1432,-1
2021-04-16 16:40:33.587405,31.63,101251.89,87.45,6.09,-8.78,-0.99,5.09,0.05,0.06,-0.01,1106,-1
2021-04-16 16:40:34.067631,31.24,101204.91,88.75,10.00,-8.77,-0.88,5.01,0.04,0.04,0.05,833,-1
2021-04-16 16:40:34.547578,31.15,101273.46,87.39,4.29,-8.55,-0.40,4.77,0.15,-0.02,-0.02,3660,-1
2021-04-16 16:40:35.027613,31.27,101415.65,82.88,-7.54,-8.82,-0.86,5.06,0.04,-0.01,-0.03,2900,-1
2021-04-16 16:40:35.507630,31.60,101399.41,81.75,-6.19,-8.90,-0.94,5.11,0.01,0.04,0.00,1434,-1
2021-04-16 16:40:35.987435,31.77,101367.12,83.52,-3.51,-8.96,-1.00,5.08,0.08,0.03,0.01,1363,-1
2021-04-16 16:40:36.467525,31.53,101232.56,85.65,7.70,-8.91,-1.06,4.49,0.09,0.02,0.01,941,-1
2021-04-16 16:40:36.947712,31.21,101270.41,86.62,4.55,-8.90,-0.65,4.68,0.10,-0.03,0.01,2477,-1
2021-04-16 16:40:37.427760,31.31,101387.55,83.98,-5.21,-8.98,-0.52,4.56,0.03,0.09,0.04,1368,-1
2021-04-16 16:40:37.907755,31.53,101390.75,82.44,-5.47,-9.13,-0.91,4.95,0.13,-0.01,-0.06,1093,-1
2021-04-16 16:40:38.388560,31.71,101387.08,83.76,-5.17,-9.06,-1.20,4.68,0.05,0.04,0.00,2691,-1
2021-04-16 16:40:38.867659,31.62,101204.03,85.73,10.08,-8.98,-1.24,4.53,-0.02,0.06,-0.00,884,-1
2021-04-16 16:40:39.348269,31.29,101189.38,86.46,11.30,-8.67,-0.77,4.42,0.08,-0.04,0.01,1191,-1
2021-04-16 16:40:39.827163,31.29,101337.52,83.03,-1.04,-8.74,-1.13,4.55,0.02,-0.03,-0.10,2453,-1
2021-04-16 16:40:40.308609,31.44,101391.67,78.35,-5.55,-8.92,-0.95,5.00,0.01,0.08,0.05,1744,-1
2021-04-16 16:40:40.791990,31.65,101390.19,78.21,-5.43,-9.07,-0.81,4.86,-0.02,0.06,0.08,1346,-1
2021-04-16 16:40:41.267759,31.83,101388.33,80.53,-5.27,-9.04,-0.78,4.85,0.09,-0.01,0.02,496,-1
2021-04-16 16:40:41.748108,31.92,101384.35,83.22,-4.94,-9.01,-0.61,4.79,0.00,0.04,0.06,2259,-1
2021-04-16 16:40:42.227796,31.81,101252.06,85.59,6.07,-8.89,-0.78,4.62,0.15,0.02,0.12,1441,-1
2021-04-16 16:40:42.708239,31.34,101246.65,87.22,6.53,-8.84,-0.78,4.72,-0.05,0.02,-0.01,1036,-1
2021-04-16 16:40:43.187768,31.37,101385.77,86.05,-5.06,-8.88,-0.41,4.59,0.06,0.15,0.03,1506,-1
2021-04-16 16:40:43.667815,31.63,101388.76,83.92,-5.31,-9.07,-0.63,4.69,0.10,0.01,0.00,1335,-1
2021-04-16 16:40:44.147256,31.85,101391.99,84.79,-5.58,-9.09,-0.66,4.70,0.05,0.04,0.00,803,-1
2021-04-16 16:40:44.627797,31.93,101255.65,86.62,5.78,-9.12,-0.77,4.71,-0.00,0.02,0.03,984,-1
2021-04-16 16:40:45.108638,31.51,101240.28,88.15,7.06,-8.98,-0.75,4.37,-0.03,0.06,0.08,1256,-1
2021-04-16 16:40:45.587851,31.43,101390.23,86.98,-5.43,-8.86,-0.87,4.58,0.10,-0.07,-0.06,887,-1
2021-04-16 16:40:46.067882,31.67,101388.47,84.09,-5.28,-9.31,-0.97,5.07,-0.14,0.14,-0.02,982,-1
2021-04-16 16:40:46.547497,31.86,101390.27,84.53,-5.43,-9.21,-0.62,4.68,0.02,0.04,0.04,395,-1
2021-04-16 16:40:47.027304,31.97,101294.11,86.20,2.57,-9.28,-0.90,4.53,-0.02,0.05,0.03,1039,-1
2021-04-16 16:40:47.507301,31.57,101228.45,87.74,8.04,-9.08,-0.54,4.27,0.03,0.02,0.06,1013,-1
2021-04-16 16:40:47.987294,31.50,101243.47,86.65,6.79,-8.84,-0.42,4.03,0.16,-0.08,-0.15,4153,-1
