time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-28 14:45:33.641910,32.50,101879.42,98.20,-45.95,7.02,-1.00,6.73,0.18,0.06,0.10,3413,-1
2021-04-28 14:45:34.122872,32.48,101874.36,98.26,-45.64,6.93,-1.11,6.95,-0.02,-0.09,-0.12,3152,-1
2021-04-28 14:45:34.602100,32.55,101878.56,98.41,-45.99,7.54,-0.41,6.55,-0.42,0.06,0.12,3312,-1
2021-04-28 14:45:35.083729,32.56,101878.50,98.51,-45.98,7.40,-0.34,6.44,0.07,-0.02,0.00,547,-1
2021-04-28 14:45:35.562913,32.23,101875.00,98.45,-45.69,7.61,-0.37,6.03,0.08,0.07,-0.01,678,-1
2021-04-28 14:45:36.042620,31.54,101874.97,98.46,-45.69,7.72,-0.94,6.55,0.07,0.21,0.19,3731,-1
2021-04-28 14:45:36.522511,31.88,101873.69,98.54,-45.58,7.51,-0.13,6.31,-0.14,0.10,-0.09,1218,-1
2021-04-28 14:45:37.002687,32.20,101876.49,98.63,-45.81,8.16,-0.12,6.53,0.24,0.34,0.31,3925,-1
2021-04-28 14:45:37.483948,32.35,101875.78,98.62,-45.76,6.06,0.73,7.94,0.11,0.80,-0.38,1957,-1
2021-04-28 14:45:37.962490,32.47,101876.42,98.65,-45.81,3.72,2.17,9.34,-1.23,-0.43,-0.41,1819,-1
2021-04-28 14:45:38.442642,32.63,101880.91,98.73,-46.18,3.22,3.03,9.10,0.38,0.15,-0.05,941,-1
2021-04-28 14:45:38.921856,32.63,101863.10,98.71,-44.70,3.13,3.66,7.81,0.36,-0.09,-0.05,1113,-1
2021-04-28 14:45:39.402401,32.11,101868.62,98.70,-45.16,3.18,6.40,6.20,1.11,0.15,0.31,1704,-1
2021-04-28 14:45:39.884013,31.67,101880.32,98.55,-46.13,3.64,5.16,8.16,-0.10,0.24,0.44,1791,-1
2021-04-28 14:45:40.363145,32.11,101879.72,98.24,-46.08,5.01,4.71,6.68,-0.36,0.29,0.03,1156,-1
2021-04-28 14:45:40.842656,32.46,101879.73,98.21,-46.08,6.19,2.63,7.50,-0.73,0.00,0.15,969,-1
2021-04-28 14:45:41.322780,32.50,101871.16,98.24,-45.37,6.07,1.34,7.39,-0.24,-0.13,-0.06,1365,-1
2021-04-28 14:45:41.802519,31.66,101864.17,97.60,-44.79,5.96,1.13,7.59,0.22,0.08,-0.06,1210,-1
